ID_MEMORABILIA,SHOW_ID,DATUM,MESTO,STAT,VENUE,KATEGORIE,SOUBOR_SKEN,CONTRIBUTOR,LINEUP,SETLIST,POCET_SKLADEB,SETLIST_URL,YOUTUBE_URL,REVIEW_URL,SETLIST_FM_URL,TOUR_ID,TOUR_NAME,STATUS,ORIGINAL_DATE,NOTE
TICKET_0030,SHOW_2006-07-06_LONDON,2006-07-06,London,U.K.,Shepherds Bush Empire,tickets,kk-joe-jackson-2006-07-06.jpg,"Mike Baggaley, U.K.","Joe Jackson (vocals, piano, keyboards) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)","Home Town, Steppin' Out, It's Different for Girls, Too Tough, Sunglasses in the Rain, Another World, Goin' Downtown, Rush Across the Road, Citizen Sane, On Your Radio, Inbetweenies (cover of Ian Dury), Drunk Song, Invisible Man, Dirty Martini (cover of Joe Jackson Band), Take It Like a Man (cover of Joe Jackson Band), You Can't Get What You Want (Till You Know What You Want), One More Time, [Encore 1], Dirty Love (cover of Frank Zappa), Is She Really Going Out With Him?, A Slow Song",20.0,https://www.setlist.fm/setlist/joe-jackson/2006/shepherds-bush-empire-london-england-73f37a6d.html,,,https://www.setlist.fm/setlist/joe-jackson/2006/shepherds-bush-empire-london-england-73f37a6d.html,tour-trio-tour-2007,2007 * Joe Jackson Trio Tour,,,
TICKET_0031,SHOW_1980-02-16_BOSTON,1980-02-16,Boston,MA,Orpheum Theatre,tickets,"kk-joe-jackson-1980-02-16-1.jpg, kk-joe-jackson-1980-02-16-2.jpg, kk-joe-jackson-1980-02-16-3.jpg","Patrick Sullivan, U.S.A.","Joe Jackson (vocals, piano, keyboards) ; Gary Sanford (guitar, backing vocals) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)","On Your Radio, Friday, Geraldine and John, Kinda Kute, Out of Style, Pretty Boys (cover of Joe Jackson Band), Sunday Papers, One More Time, Amateur Hour, Is She Really Going Out With Him?, Don't Wanna Be Like That, I'm the Man, [Encore 1], The Harder They Come (cover of Jimmy Cliff), Got the Time",14.0,https://www.setlist.fm/setlist/joe-jackson/1980/orpheum-theatre-boston-ma-53c0c799.html,,,https://www.setlist.fm/setlist/joe-jackson/1980/orpheum-theatre-boston-ma-53c0c799.html,tour-i-m-the-man-tour-1979-1980,1979 / 1980 * I´m The Man Tour,,,
TICKET_0032,SHOW_2006-07-07_WEERT,2006-07-07,Weert,Netherlands,Sportpark Boshoven,tickets,kk-joe-jackson-2006-07-09.jpg,"Mike Philippens, Netherlands","Joe Jackson (vocals, piano, keyboards) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)","Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Cancer, On Your Radio, Sunglasses in the Rain, Drunk Song, Invisible Man, Inbetweenies (cover of Ian Dury), Awkward Age (cover of Joe Jackson Band), Take It Like a Man (cover of Joe Jackson Band), You Can't Get What You Want (Till You Know What You Want), One More Time, [Encore 1], Don't Get Around Much Anymore (cover of Duke Ellington and His Orchestra), Is She Really Going Out With Him?, A Slow Song",19.0,https://www.setlist.fm/setlist/joe-jackson/2006/le-bataclan-paris-france-33cdd031.html,,,https://www.setlist.fm/setlist/joe-jackson/2006/le-bataclan-paris-france-33cdd031.html,tour-trio-tour-2007,2007 * Joe Jackson Trio Tour,,,
TICKET_0033,SHOW_2006-07-09_WEERT,2006-07-09,Weert,Netherlands,Sportpark Boshoven,tickets,kk-joe-jackson-2006-07-09-sunday.jpg,"Steve Whitbread, U.K.","Joe Jackson (vocals, piano, keyboards) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)","Home Town, Steppin' Out, It's Different for Girls, Citizen Sane, Another World, On Your Radio, Invisible Man, Take It Like a Man (cover of Joe Jackson Band), Dirty Martini (cover of Joe Jackson Band), You Can't Get What You Want (Till You Know What You Want), One More Time, Is She Really Going Out With Him?, A Slow Song",13.0,https://www.setlist.fm/setlist/joe-jackson/2006/sportpark-boshoven-weert-netherlands-2bdc2042.html,,,https://www.setlist.fm/setlist/joe-jackson/2006/sportpark-boshoven-weert-netherlands-2bdc2042.html,tour-trio-tour-2007,2007 * Joe Jackson Trio Tour,,,
TICKET_0034,SHOW_2006-07-10_ANTWERP,2006-07-10,Antwerp,Belgium,Rivierenhof,tickets,kk-joe-jackson-2006-07-10.jpg,"John Jaspers, Netherlands","Joe Jackson (vocals, piano, keyboards) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)","Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Awkward Age (cover of Joe Jackson Band), Sunglasses in the Rain, On Your Radio, Cancer, Drunk Song, Invisible Man, Obvious Song, Take It Like a Man (cover of Joe Jackson Band), You Can't Get What You Want (Till You Know What You Want), One More Time, [Encore 1], Don't Get Around Much Anymore (cover of Duke Ellington and His Orchestra), Is She Really Going Out With Him?, A Slow Song",19.0,https://www.setlist.fm/setlist/joe-jackson/2006/openluchttheater-rivierenhof-deurne-belgium-33de70a5.html,,,https://www.setlist.fm/setlist/joe-jackson/2006/openluchttheater-rivierenhof-deurne-belgium-33de70a5.html,tour-trio-tour-2007,2007 * Joe Jackson Trio Tour,,,
TICKET_0035,SHOW_1980-02-12_1980,1980-02-12,,,,passes,kk-joe-jackson-1980-02-12-pass.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, keyboards) ; Gary Sanford (guitar, backing vocals) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)","One to One (cover of Joe Jackson Band), Beat Crazy (cover of Joe Jackson Band), Sunday Papers, Is She Really Going Out With Him?, I'm the Man, Pretty Boys (cover of Joe Jackson Band), Got the Time, It's Different for Girls",8.0,https://www.setlist.fm/setlist/joe-jackson/1980/emerald-city-cherry-hill-nj-23d1146b.html,,,https://www.setlist.fm/setlist/joe-jackson/1980/emerald-city-cherry-hill-nj-23d1146b.html,tour-1979-1980-i-m-the-man-tour,1979 / 1980 * I´m The Man Tour,,,
TICKET_0036,SHOW_2006-07-14_LEIPZIG,2006-07-14,Leipzig,Germany,Parkbühne (Clara Zetkin Park),tickets,kk-joe-jackson-2006-07-14.jpg,"Steve Whitbread, U.K.","Joe Jackson (vocals, piano, keyboards) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)","Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Obvious Song, Rush Across the Road, On Your Radio, Love at First Light (cover of Joe Jackson Band), Invisible Man, Dirty Martini (cover of Joe Jackson Band), Take It Like a Man (cover of Joe Jackson Band), You Can't Get What You Want (Till You Know What You Want), One More Time, [Encore 1], Don't Get Around Much Anymore (cover of Duke Ellington and His Orchestra), Is She Really Going Out With Him?, A Slow Song",18.0,https://www.setlist.fm/setlist/joe-jackson/2006/parkbuhne-im-clara-zetkin-park-leipzig-germany-1bedad30.html,,,https://www.setlist.fm/setlist/joe-jackson/2006/parkbuhne-im-clara-zetkin-park-leipzig-germany-1bedad30.html,tour-trio-tour-2007,2007 * Joe Jackson Trio Tour,,,
TICKET_0037,SHOW_2006-07-15_MAINZ,2006-07-15,Mainz,Germany,Frankfurter Hof,tickets,"kk-joe-jackson-2006-07-15.jpg, kk-joe-jackson-2006-07-15-2.jpg","Steve Whitbread, U.K.","Joe Jackson (vocals, piano, keyboards) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)","Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Goin' Downtown, Invisible Man, On Your Radio, Real Men, Drunk Song, Sunglasses in the Rain, Rose Darling (cover of Steely Dan), Take It Like a Man (cover of Joe Jackson Band), You Can't Get What You Want (Till You Know What You Want), One More Time, [Encore 1], Inbetweenies (cover of Ian Dury), Is She Really Going Out With Him?, A Slow Song",19.0,https://www.setlist.fm/setlist/joe-jackson/2006/frankfurter-hof-mainz-germany-1bedad34.html,,,https://www.setlist.fm/setlist/joe-jackson/2006/frankfurter-hof-mainz-germany-1bedad34.html,tour-trio-tour-2007,2007 * Joe Jackson Trio Tour,,,
TICKET_0038,SHOW_1980-05-23_LEICESTER,1980-05-23,Leicester,U.K.,,passes,kk-joe-jackson-1980-05-23-pass.jpg,"John Nyman, U.S.A.","Joe Jackson (vocals, piano, keyboards) ; Gary Sanford (guitar, backing vocals) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)",,0.0,,,,https://www.setlist.fm/setlist/joe-jackson/1980/de-montfort-hall-leicester-england-7bdebaa8.html,tour-1979-1980-i-m-the-man-tour,1979 / 1980 * I´m The Man Tour,,,
TICKET_0039,SHOW_1980-08-09_1980,1980-08-09,,,,passes,kk-joe-jackson-1980-08-09-pass.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, piano, keyboards) ; Gary Sanford (guitar, backing vocals) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)","I'm the Man, Beat Crazy (cover of Joe Jackson Band), Look Sharp!, Mad at You (cover of Joe Jackson Band), Kinda Kute, The Evil Eye (cover of Joe Jackson Band), Pretty Boys (cover of Joe Jackson Band), On Your Radio, Friday, Fit (cover of Joe Jackson Band), Is She Really Going Out With Him?, Don't Wanna Be Like That, One More Time, [Encore 1], The Harder They Come (cover of Jimmy Cliff), Got the Time",15.0,https://www.setlist.fm/setlist/joe-jackson/1980/convention-hall-asbury-park-nj-43f8e7cb.html,,,https://www.setlist.fm/setlist/joe-jackson/1980/convention-hall-asbury-park-nj-43f8e7cb.html,tour-1979-1980-i-m-the-man-tour,1979 / 1980 * I´m The Man Tour,,,
TICKET_0040,SHOW_2006-07-19_AMSTERDAM,2006-07-19,Amsterdam,Netherlands,Paradiso,tickets,kk-joe-jackson-2006-07-19.jpg,"Lammert Veen, Netherlands","Joe Jackson (vocals, piano, keyboards) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)","Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Awkward Age (cover of Joe Jackson Band), Rush Across the Road, On Your Radio, Cancer, Drunk Song, Invisible Man, Inbetweenies (cover of Ian Dury), Take It Like a Man (cover of Joe Jackson Band), You Can't Get What You Want (Till You Know What You Want), One More Time, [Encore 1], Dirty Love (cover of Frank Zappa), Is She Really Going Out With Him?, A Slow Song",19.0,https://www.setlist.fm/setlist/joe-jackson/2006/grote-zaal-amsterdam-netherlands-23d24073.html,,,https://www.setlist.fm/setlist/joe-jackson/2006/grote-zaal-amsterdam-netherlands-23d24073.html,tour-trio-tour-2007,2007 * Joe Jackson Trio Tour,,,
TICKET_0041,SHOW_1980-01-01_1980,1980-12-02,Torino,Italy,PalaRuffini,passes,kk-jn-23.jpg,"John Nyman, U.S.A.","Joe Jackson (vocals, piano, keyboards) ; Gary Sanford (guitar, backing vocals) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)","I'm the Man, Mad at You, Look Sharp!, The Evil Eye, Kinda Kute, Pretty Boys, On Your Radio, Beat Crazy, Friday, Fit, Is She Really Going Out With Him?, Don't Wanna Be Like That, Someone Up There",13,https://www.setlist.fm/setlist/joe-jackson/1980/palaruffini-turin-italy-63f27a83.html,,,,tour-1979-1980-i-m-the-man-tour,1979 / 1980 * I´m The Man Tour,,,Signed: <i>Fabio!! Joe Jackson OK</i>
TICKET_0042,SHOW_2006-07-25_LUZERN,2006-07-25,Luzern,Switzerland,Kultur- und Kongresszentrum - Konzertsaal,tickets,kk-aw-joe-jackson-2006-07-25.jpg,"Andreas Wostrack, Germany","Joe Jackson (vocals, piano, keyboards) ; Graham Maby (bass, backing vocals) ; Dave Houghton (drums, backing vocals)","Home Town, Steppin' Out, It's Different for Girls, Too Tough, Citizen Sane, Another World, Goin' Downtown, Rush Across the Road, On Your Radio, Love at First Light (cover of Joe Jackson Band), Drunk Song, Invisible Man, Dirty Martini (cover of Joe Jackson Band), Take It Like a Man (cover of Joe Jackson Band), You Can't Get What You Want (Till You Know What You Want), One More Time, [Encore 1], Dirty Love (cover of Frank Zappa), Is She Really Going Out With Him?, A Slow Song",19.0,https://www.setlist.fm/setlist/joe-jackson/2006/kkl-konzertsaal-lucerne-switzerland-13c685a9.html,,,https://www.setlist.fm/setlist/joe-jackson/2006/kkl-konzertsaal-lucerne-switzerland-13c685a9.html,tour-trio-tour-2007,2007 * Joe Jackson Trio Tour,,,
TICKET_0043,SHOW_1997-11-02_LOSANGELES,1997-11-02,Los Angeles,California,El Rey Theatre,tickets,kk-jw-04.jpg,"Jenniffer Woodson, U.S.A.","Joe Jackson (vocals, keyboards) ; Elise Morris (keyboards, vocals) ; Valerie Vigoda (violin, vocals) ; Mary Rowell (violin)","Is She Really Going Out With Him?, It's Different for Girls, Real Men, Be My Number Two, You Can't Get What You Want (Till You Know What You Want), Eleanor Rigby (cover of The Beatles), Home Town, Nineteen Forever, The Other Me, The Man Who Wrote Danny Boy, Prelude, Fugue 1/More Is More, Angel, Tuzla, Passacaglia/A Bud and a Slice, Right, The Bridge, Fugue 2/Song of Daedalus, [Encore 1], Steppin' Out, A Slow Song",20.0,https://www.setlist.fm/setlist/joe-jackson/1997/el-rey-theatre-los-angeles-ca-3beb54f8.html,,,https://www.setlist.fm/setlist/joe-jackson/1997/el-rey-theatre-los-angeles-ca-3beb54f8.html,tour-tour-1997,1997 * Tour 1997,,,
TICKET_0044,SHOW_1997-11-03_LOSANGELES,1997-11-03,Los Angeles,California,El Rey Theatre,tickets,kk-jw-08.jpg,"Jenniffer Woodson, U.S.A.","Joe Jackson (vocals, keyboards) ; Elise Morris (keyboards, vocals) ; Valerie Vigoda (violin, vocals) ; Mary Rowell (violin)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1997/el-rey-theatre-los-angeles-ca-7b969a60.html,,,https://www.setlist.fm/setlist/joe-jackson/1997/el-rey-theatre-los-angeles-ca-7b969a60.html,tour-tour-1997,1997 * Tour 1997,,,
TICKET_0045,SHOW_1997-11-10_NEWYORKCITY,1997-11-10,New York City,New York,The Supper Club,tickets,"kk-joe-jackson-1997-11-10.jpg, kk-joe-jackson-1997-11-10-2.jpg",Jackie Litle DeWitt,"Joe Jackson (vocals, keyboards) ; Elise Morris (keyboards, vocals) ; Valerie Vigoda (violin, vocals) ; Mary Rowell (violin)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1997/supper-club-new-york-ny-438eff5b.html,,,https://www.setlist.fm/setlist/joe-jackson/1997/supper-club-new-york-ny-438eff5b.html,tour-tour-1997,1997 * Tour 1997,,,
TICKET_0046,SHOW_1997-11-11_NEWYORK,1997-11-11,New York,NY,The Supper Club,tickets,kk-jn-18.jpg,"John Nyman, U.S.A.","Joe Jackson (vocals, keyboards) ; Elise Morris (keyboards, vocals) ; Valerie Vigoda (violin, vocals) ; Mary Rowell (violin)","Is She Really Going Out With Him? / It's Different for Girls, Real Men, Be My Number Two, You Can't Get What You Want (Till You Know What You Want), Eleanor Rigby (cover of The Beatles), Home Town, Nineteen Forever, The Other Me, The Man Who Wrote Danny Boy, Prelude, Fugue 1/More Is More, Angel, Tuzla, Passacaglia/A Bud and a Slice, Right, The Bridge, Fugue 2/Song of Daedalus, Steppin' Out, A Slow Song",19.0,https://www.setlist.fm/setlist/joe-jackson/1997/supper-club-new-york-ny-538eff59.html,,,https://www.setlist.fm/setlist/joe-jackson/1997/supper-club-new-york-ny-538eff59.html,tour-tour-1997,1997 * Tour 1997,,,
TICKET_0047,SHOW_1997-11-15_WASHINGTON,1997-11-15,Washington,DC,Lincoln Theatre,tickets,kk-jw-02.jpg,"Jenniffer Woodson, U.S.A.","Joe Jackson (vocals, keyboards) ; Elise Morris (keyboards, vocals) ; Valerie Vigoda (violin, vocals) ; Mary Rowell (violin)","Is She Really Going Out With Him? / It's Different for Girls, Real Men, Be My Number Two, You Can't Get What You Want / Eleanor Rigby, Home Town, Nineteen Forever, The Other Me, The Man Who Wrote Danny Boy, Prelude, Fugue 1/More Is More, Angel, Tuzla, Passacaglia/A Bud and a Slice, Right, The Bridge, Fugue 2/Song of Daedalus, [Encore 1], Steppin' Out, A Slow Song",18.0,https://www.setlist.fm/setlist/joe-jackson/1997/lincoln-theatre-washington-dc-43dc6b3b.html,,,https://www.setlist.fm/setlist/joe-jackson/1997/lincoln-theatre-washington-dc-43dc6b3b.html,tour-tour-1997,1997 * Tour 1997,,,
TICKET_0048,SHOW_1997-11-19_SOMERVILLE,1997-11-19,Somerville,MA,Somerville Theatre,tickets,kk-joe-jackson-1997-11-19.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards) ; Elise Morris (keyboards, vocals) ; Valerie Vigoda (violin, vocals) ; Mary Rowell (violin)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1997/somerville-theatre-somerville-ma-5bfce360.html,,,https://www.setlist.fm/setlist/joe-jackson/1997/somerville-theatre-somerville-ma-5bfce360.html,tour-tour-1997,1997 * Tour 1997,,,
TICKET_0049,SHOW_1997-11-24_AMSTERDAM,1997-11-24,Amsterdam,Netherlands,Paradiso,tickets,kk-joe-jackson-1997-11-24.jpg,"Bert Bos, Netherlands","Joe Jackson (vocals, keyboards) ; Elise Morris (keyboards, vocals) ; Valerie Vigoda (violin, vocals) ; Mary Rowell (violin)","Is She Really Going Out With Him? / It's Different for Girls, Real Men, Be My Number Two, You Can't Get What You Want (Till You Know What You Want), Eleanor Rigby (cover of The Beatles), Home Town, Nineteen Forever, The Other Me, Danny Boy (cover of Frederick Edward Weatherly), Prelude, Fugue 1/More Is More, Angel, Tuzla, Passacaglia/A Bud and a Slice, Right",15.0,https://www.setlist.fm/setlist/joe-jackson/1997/grote-zaal-amsterdam-netherlands-73eefe95.html,,,https://www.setlist.fm/setlist/joe-jackson/1997/grote-zaal-amsterdam-netherlands-73eefe95.html,tour-tour-1997,1997 * Tour 1997,,,
TICKET_0050,SHOW_1997-12-07_LONDON,1997-12-07,London,U.K.,Queen Elizabeth Hall,tickets,kk-joe-jackson-1997-12-07.jpg,"Mike Baggaley, U.K.","Joe Jackson (vocals, keyboards) ; Elise Morris (keyboards, vocals) ; Valerie Vigoda (violin, vocals) ; Mary Rowell (violin)","Is She Really Going Out With Him? / It's Different for Girls, Real Men, Be My Number Two, You Can't Get What You Want (Till You Know What You Want), Eleanor Rigby (cover of The Beatles), Nineteen Forever, The Other Me, The Man Who Wrote Danny Boy, Prelude, Fugue 1/More Is More, Angel, Tuzla, Passacaglia/A Bud and a Slice, Right, The Bridge, Fugue 2/Song of Daedalus, Steppin' Out, A Slow Song",18.0,https://www.setlist.fm/setlist/joe-jackson/1997/queen-elizabeth-hall-london-england-438eff53.html,,,https://www.setlist.fm/setlist/joe-jackson/1997/queen-elizabeth-hall-london-england-438eff53.html,tour-tour-1997,1997 * Tour 1997,,,
TICKET_0051,SHOW_1997-12-08_LONDON,1997-12-08,London,U.K.,Queen Elizabeth Hall,tickets,kk-joe-jackson-1997-12-08.jpg,"Steve Whitbread, U.K.","Joe Jackson (vocals, keyboards) ; Elise Morris (keyboards, vocals) ; Valerie Vigoda (violin, vocals) ; Mary Rowell (violin)",,0.0,https://www.setlist.fm/setlist/joe-jackson/1997/queen-elizabeth-hall-london-U.K.-6bd9229e.html,,,https://www.setlist.fm/setlist/joe-jackson/1997/queen-elizabeth-hall-london-england-6bd9229e.html,tour-tour-1997,1997 * Tour 1997,,,
TICKET_0052,SHOW_1997-12-11_HAMBURG,1997-12-11,Hamburg,Germany,Musikhalle,tickets,kk-joe-jackson-1997-12-11.jpg,"Gert Schaumlöffel, Germany","Joe Jackson (vocals, keyboards) ; Elise Morris (keyboards, vocals) ; Valerie Vigoda (violin, vocals) ; Mary Rowell (violin)","Is She Really Going Out With Him? / It's Different for Girls, Real Men, Be My Number Two, You Can't Get What You Want / Eleanor Rigby, Home Town, Nineteen Forever, The Other Me, Danny Boy (cover of Frederick Edward Weatherly), The Man Who Wrote Danny Boy, Prelude, Fugue 1/More Is More, Angel, Tuzla, Passacaglia/A Bud and a Slice, Right, The Bridge, Fugue 2/Song of Daedalus, Steppin' Out, A Slow Song",19.0,https://www.setlist.fm/setlist/joe-jackson/1997/musikhalle-hamburg-germany-43c14feb.html,,,https://www.setlist.fm/setlist/joe-jackson/1997/musikhalle-hamburg-germany-43c14feb.html,tour-tour-1997,1997 * Tour 1997,,,
